#separateur|	;date_format|dd/MM/yyyy;heure_format|hh:mm:ss;float_separateur|,;
CodeStation	Jour	TMax	TMin	TMoy	HMax	HMin	HMoy	Vt	Ins	Rg	ETP
US0001	13/04/1981	19,4	12,2				84	5		6,4	
US0001	14/04/1981	13,3	0				84	7,2		19,9	
US0001	15/04/1981	16,7	-1,7				19	3,6		13,3	
US0001	16/04/1981	17,8	3,9				69	5,5		1,8	
US0001	17/04/1981	23,9	10				24	4,5		19	
US0001	18/04/1981	23,9	3,3				20	4,9		6,3	
US0001	19/04/1981	15	8,9				71	4,7		7,3	
US0001	20/04/1981	12,2	4,4				31	5,7		19,3	
US0001	21/04/1981	11,1	0,6				75	5,9		24,9	
US0001	22/04/1981	18,3	8,9				83	5,4		19,6	
US0001	23/04/1981	16,1	4,4				27	8,4		23,1	
US0001	24/04/1981	19,4	0,6				23	4,3		23,3	
US0001	25/04/1981	30	5				29	5,1		9,3	
US0001	26/04/1981	29,4	8,9				36	3,7		16,8	
US0001	27/04/1981	31,7	15				33	5,5		17,1	
US0001	28/04/1981	29,4	10,6				47	6,3		21,7	
US0001	29/04/1981	25	5,6				24	4,7		24,5	
US0001	30/04/1981	22,8	7,8				21	5,6		14	
US0001	01/05/1981	19,4	5				29	4,7		2,8	
US0001	02/05/1981	23,9	3,3				26	6,8		17,6	
US0001	03/05/1981	26,7	14,4				37	7,6		26,2	
US0001	04/05/1981	25	14,4				50	6		24,4	
US0001	05/05/1981	18,3	8,9				40	6,2		5,4	
US0001	06/05/1981	17,2	4,4				22	5,8		11,5	
US0001	07/05/1981	17,8	1,1				23	5,1		17,3	
US0001	08/05/1981	16,7	8,9				53	3,5		17,8	
US0001	09/05/1981	13,9	3,9				54	5,6		2,9	
US0001	10/05/1981	16,7	-1,1				16	7,6		9,8	
US0001	11/05/1981	19,4	-1,1				13	3		24,1	
US0001	12/05/1981	19,4	5				50	4,4		26,5	
US0001	13/05/1981	16,7	7,2				47	4,2		20,5	
US0001	14/05/1981	22,2	6,1				50	4,5		2,9	
US0001	15/05/1981	24,4	5				19	2,7		6,8	
US0001	16/05/1981	24,4	8,3				29	4,9		27,8	
US0001	17/05/1981	22,2	11,1				50	6,6		27,3	
US0001	18/05/1981	14,4	6,1				75	9,1		26,6	
US0001	19/05/1981	22,8	2,2				18	4,4		11,3	
US0001	20/05/1981	25	7,2				21	2,3		6,3	
US0001	21/05/1981	26,7	6,7				27	6,2		13,4	
US0001	22/05/1981	25,6	12,8				50	5,5		21,7	
US0001	23/05/1981	23,3	15				73	4,5		21,6	
US0001	24/05/1981	21,1	7,8				41	4,6		21,4	
US0001	25/05/1981	23,3	7,2				41	3,2		8,3	
US0001	26/05/1981	24,4	10,6				47	3		25,7	
US0001	27/05/1981	26,7	13,3				36	2,5		25,5	
US0001	28/05/1981	27,8	14,4				50	3,1		23,9	
US0001	29/05/1981	28,9	14,4				33	3,2		26,5	
US0001	30/05/1981	28,9	12,8				21	3,8		11,5	
US0001	31/05/1981	28,9	9,4				27	3,2		23,1	
US0001	01/06/1981	29,4	10				23	3,7		23,7	
US0001	02/06/1981	27,2	17,8				50	3,4		22,1	
US0001	03/06/1981	26,1	11,1				38	3,2		28,7	
US0001	04/06/1981	29,4	13,3				31	2,8		12,2	
US0001	05/06/1981	33,9	15,6				25	3,4		12,2	
US0001	06/06/1981	33,9	15				12	2,9		15,9	
US0001	07/06/1981	32,2	16,7				50	5,9		28,8	
US0001	08/06/1981	25	17,2				51	3,7		19,7	
US0001	09/06/1981	24,4	13,3				50	4,2		21,6	
US0001	10/06/1981	29,4	12,2				19	4,4		21,2	
US0001	11/06/1981	29,4	16,7				19	3,2		8,2	
US0001	12/06/1981	30,6	15,6				61	3,8		12,3	
US0001	13/06/1981	33,3	22,8				47	6,7		27,8	
US0001	14/06/1981	31,7	25				54	6,6		28,3	
US0001	15/06/1981	30	13,9				62	3,8		22,5	
US0001	16/06/1981	24,4	11,1				32	6,3		20,2	
US0001	17/06/1981	27,8	13,3				28	6,4		13,6	
US0001	18/06/1981	27,2	16,1				22	4,1		12	
US0001	19/06/1981	26,1	11,7				25	3,7		25,5	
US0001	20/06/1981	26,7	16,7				28	3,4		26,7	
US0001	21/06/1981	23,9	15				72	3,1		13,9	
US0001	22/06/1981	27,2	11,7				30	5,2		28,6	
US0001	23/06/1981	31,1	11,7				31	5,7		28,1	
US0001	24/06/1981	30,6	17,2				50	6		16,5	
US0001	25/06/1981	27,2	15				24	3		24,7	
US0001	26/06/1981	27,8	14,4				26	2,3		7,9	
US0001	27/06/1981	27,8	15,6				40	5,6		28,4	
US0001	28/06/1981	33,3	21,1				37	7,3		25,3	
US0001	29/06/1981	32,8	18,3				50	3,7		19,3	
US0001	30/06/1981	27,8	13,9				33	3,7		4,6	
US0001	01/07/1981	27,8	14,4				36	4,1		17,8	
US0001	02/07/1981	28,3	16,1				50	3,6		25,4	
US0001	03/07/1981	27,8	18,9				50	4,4		24,5	
US0001	04/07/1981	27,8	16,1				50	4,9		23	
US0001	05/07/1981	29,4	18,3				32	3,3		19,6	
US0001	06/07/1981	30,6	17,8				24	2		26,5	
US0001	07/07/1981	30	17,8				47	3,5		24,7	
US0001	08/07/1981	32,2	21,1				43	4,7		20	
US0001	09/07/1981	31,7	17,2				50	2,6		25,2	
US0001	10/07/1981	31,7	16,1				34	3		22,3	
US0001	11/07/1981	34,4	22,2				45	5		25,5	
US0001	12/07/1981	36,1	22,8				38	4,3		11,9	
US0001	13/07/1981	35	22,8				46	3,1		17,1	
US0001	14/07/1981	34,4	21,1				45	3,7		14	
US0001	15/07/1981	34,4	20,6				43	3,6		11,9	
US0001	16/07/1981	31,1	20				31	2,7		16,1	
US0001	17/07/1981	30,6	19,4				33	4		24,1	
US0001	18/07/1981	28,9	17,8				60	2,1		16,9	
US0001	19/07/1981	29,4	19,4				57	1,8		28,6	
US0001	20/07/1981	29,4	16,1				44	4,4		9,3	
US0001	21/07/1981	29,4	16,7				33	2,2		19,7	
US0001	22/07/1981	28,3	16,7				50	4,3		3,9	
US0001	23/07/1981	25,6	15,6				68	4,4		7,8	
US0001	24/07/1981	29,4	16,7				35	3,7		1,5	
US0001	25/07/1981	28,9	18,9				50	3,2		13,7	
US0001	26/07/1981	21,7	14,4				50	4,6		18,3	
US0001	27/07/1981	19,4	12,8				52	5		23,2	
US0001	28/07/1981	25,6	11,1				50	3,7		23	
US0001	29/07/1981	21,7	10				68	3,7		13,3	
US0001	30/07/1981	27,2	16,7				59	5,8		9,1	
US0001	31/07/1981	28,9	16,7				57	5,7		20,3	
US0001	01/08/1981	29,4	18,3				68	3,7		16,2	
US0001	02/08/1981	27,8	19,4				67	3,8		12,4	
US0001	03/08/1981	27,8	15				61	3,2		21,2	
US0001	04/08/1981	30,6	18,3				61	2,6		17,7	
US0001	05/08/1981	30,6	19,4				64	2,8		21,7	
US0001	06/08/1981	28,9	18,3				51	3,2		21,1	
US0001	07/08/1981	28,9	15,6				40	5,6		20,1	
US0001	08/08/1981	27,2	14,4				50	3,5		27	
US0001	09/08/1981	25,6	15				44	3,5		22,3	
US0001	10/08/1981	23,3	13,9				37	3,2		9	
US0001	11/08/1981	26,7	13,3				37	4,1		12,8	
US0001	12/08/1981	30	15,6				38	3,8		20,6	
US0001	13/08/1981	28,9	14,4				51	3		20,2	
US0001	14/08/1981	30	19,4				73	5,8		20,2	
US0001	15/08/1981	30	18,9				48	3,7		24,2	
US0001	16/08/1981	25,6	13,3				37	4,7		22,1	
US0001	17/08/1981	21,7	10				37	3,8		22,7	
US0001	18/08/1981	22,8	10				36	2,8		22	
US0001	19/08/1981	23,3	10				37	2,4		20,5	
US0001	20/08/1981	25	10				32	1,7		13,5	
US0001	21/08/1981	25	10				35	3,4		19,1	
US0001	22/08/1981	26,7	12,2				31	4,1		13,9	
US0001	23/08/1981	27,2	14,4				52	4,6		7,4	
US0001	24/08/1981	26,7	15				50	2,6		8,9	
US0001	25/08/1981	27,2	16,7				48	3,5		9	
US0001	26/08/1981	27,8	17,2				69	3,2		16,9	
US0001	27/08/1981	25,6	16,1				71	2,8		8,8	
US0001	28/08/1981	24,4	17,2				74	2,2		12,9	
US0001	29/08/1981	25,6	15,6				63	3,2		6,6	
US0001	30/08/1981	25,6	16,1				88	4,3		19,6	
US0001	31/08/1981	30	20,6				69	4,4		15,5	
US0001	01/09/1981	26,7	10				75	4,6		11,4	
US0001	02/09/1981	22,2	9,4				57	2,7		13,3	
US0001	03/09/1981	25,6	8,3				56	2,4		18,8	
US0001	04/09/1981	24,4	16,1				58	2,1		15,3	
US0001	05/09/1981	25,6	11,7				58	2,7		20	
US0001	06/09/1981	26,1	12,8				60	4,1		19,6	
US0001	07/09/1981	25,6	16,7				61	5,9		19,8	
US0001	08/09/1981	23,9	10,6				45	3,2		18,2	
US0001	09/09/1981	27,8	10,6				46	4,6		18,5	
US0001	10/09/1981	31,1	14,4				39	5		18,5	
US0001	11/09/1981	30,6	15				47	4		17	
US0001	12/09/1981	27,2	12,2				34	2,6		15,2	
US0001	13/09/1981	30,6	11,1				35	3,2		13,9	
US0001	14/09/1981	31,1	15,6				23	6,5		15,5	
US0001	15/09/1981	24,4	10				28	4,2		16	
US0001	16/09/1981	19,4	6,1				33	5,3		17	
US0001	17/09/1981	16,7	2,8				34	4,2		16,5	
US0001	18/09/1981	21,1	2,8				28	3,8		13,4	
US0001	19/09/1981	28,3	7,8				29	4,6		13,9	
US0001	20/09/1981	28,3	8,9				34	2,3		10,1	
US0001	21/09/1981	27,2	10				38	5		3,4	
US0001	22/09/1981	23,3	10				28	5,7		5,7	
US0001	23/09/1981	22,2	8,3				53	6,2		10,8	
US0001	24/09/1981	21,1	11,1				81	4,6		16,9	
US0001	25/09/1981	23,9	13,9				83	4,3		16,1	
US0001	26/09/1981	23,3	10				77	6		14,4	
US0001	27/09/1981	19,4	7,2				29	4,5		11,4	
US0001	28/09/1981	20,6	2,8				35	4,2		8,2	
US0001	29/09/1981	31,7	10				45	4,4		16,5	
US0001	30/09/1981	31,1	17,8				40	7		1,4	
US0001	01/10/1981	21,7	6,7				28	7,5		2	
US0001	02/10/1981	15	-1,7				29	3,1		4,4	
US0001	03/10/1981	15	2,8				51	5,8		15,1	
US0001	04/10/1981	16,7	8,3				82	4,7		15,4	
US0001	05/10/1981	19,4	11,7				99	5		14,9	
US0001	06/10/1981	16,7	6,7				31	5,5		1	
US0001	07/10/1981	16,7	1,1				28	2,4		7,8	
US0001	08/10/1981	17,8	1,1				27	4,5		13,4	
US0001	09/10/1981	16,7	6,7				50	3		3,1	
US0001	10/10/1981	18,3	8,3				52	0,8		1,2	
US0001	11/10/1981	18,9	2,2				42	3,8		5	
US0001	12/10/1981	17,8	9,4				58	5,3		13,5	
US0001	13/10/1981	17,2	13,3				95	5,1		11,4	
US0001	14/10/1981	18,3	13,9				86	3,8		3,9	
US0001	15/10/1981	16,7	6,7				50	3,9		7,5	
US0001	16/10/1981	18,3	5				38	2,2		13,1	
US0001	17/10/1981	20	10				76	6,9		13,1	
US0001	18/10/1981	10,6	4,4				77	10		8,9	
US0001	19/10/1981	17,8	-3,3				28	5,7		13,1	
US0001	20/10/1981	17,8	7,2				42	5,9		10,1	
US0001	21/10/1981	13,3	2,8				36	4,7		1,4	
US0001	22/10/1981	9,4	-3,9				35	5,2		7,6	
US0001	23/10/1981	8,3	-7,2				20	5,3		12,8	
US0001	24/10/1981	1,7	-6,1				69	5,9		11,3	
US0001	25/10/1981	6,7	-4,4				78	2,5		8,2	
US0001	26/10/1981	11,1	-6,1				55	1,9		10,6	
US0001	27/10/1981	16,7	-2,2				54	2,9		4,6	
US0001	28/10/1981	18,3	2,2				40	3,9		1,5	
US0001	29/10/1981	19,4	5,6				50	6,5		1	
US0001	30/10/1981	18,9	8,9				63	5,7		1,1	
US0001	31/10/1981	18,3	10				67	5,5		1,8	
US0001	01/11/1981	13,3	8,3				90	6,9		3,9	
US0001	02/11/1981	13,3	10				99	6		5,4	
US0001	03/11/1981	15,6	10,6				94	4,2		9,5	
US0001	04/11/1981	16,7	11,1				76	4,4		9,4	
US0001	05/11/1981	12,8	6,7				71	5,5		8,6	
US0001	06/11/1981	15,6	0				25	4,7		9	
US0001	07/11/1981	17,2	-1,1				29	3,7		8,8	
US0001	08/11/1981	11,7	0,6				49	6,3		8,3	
US0001	09/11/1981	5	-6,7				26	4,2		8,2	
US0001	10/11/1981	12,8	-5				39	5,1		8	
US0001	11/11/1981	12,8	-1,7				39	1,8		6,4	
US0001	12/11/1981	13,3	-2,2				45	4,1		1,3	
US0001	13/11/1981	17,2	-2,2				39	4,2		5,1	
US0001	14/11/1981	18,9	1,7				52	5,6		7,4	
US0001	15/11/1981	13,9	7,8				74	4,2		4,6	
US0001	16/11/1981	12,8	0				27	4		1	
US0001	17/11/1981	15,6	-0,6				34	2,2		3,4	
US0001	18/11/1981	14,4	3,3				54	4,7		7	
US0001	19/11/1981	13,3	-1,1				64	7,6		7,1	
US0001	20/11/1981	-0,6	-6,7				53	8,4		1	
US0001	21/11/1981	-3,3	-9,4				92	2,9		1,3	
US0001	22/11/1981	5	-8,9				72	4,1		2,6	
US0001	23/11/1981	3,9	0,6				83	8		1	
US0001	24/11/1981	2,8	-1,1				84	4,1		4,1	
US0001	25/11/1981	3,3	0				99	5,5		4,9	
US0001	26/11/1981	3,9	0,6				99	6		6,6	
US0001	27/11/1981	1,7	-3,3				55	5		1	
US0001	28/11/1981	2,2	-4,4				50	2,2		1,2	
US0001	29/11/1981	3,3	-7,8				52	2,3		6,7	
US0001	30/11/1981	2,8	-2,8				72	6,6		2,2	
US0001	01/12/1981	0,6	-1,7				92	7,2		4,1	
US0001	02/12/1981	0	-10,6				80	2,6		7,6	
US0001	03/12/1981	2,2	-8,3				82	6,1		4,8	
US0001	04/12/1981	1,1	-3,9				89	5		6,3	
US0001	05/12/1981	3,3	-6,7				76	3,7		4,2	
US0001	06/12/1981	7,2	-1,7				63	5,3		3,6	
US0001	07/12/1981	8,3	-1,1				57	5,8		4,1	
US0001	08/12/1981	2,8	-3,3				74	5		3,6	
US0001	09/12/1981	1,1	-6,7				60	4,1		1	
US0001	10/12/1981	-1,7	-9,4				63	4,1		1	
US0001	11/12/1981	2,8	-3,3				56	4,1		6,9	
US0001	12/12/1981	1,1	-1,7				88	2,7		3,9	
US0001	13/12/1981	1,7	-1,1				80	2,2		2,2	
US0001	14/12/1981	2,2	-10,6				75	4,2		7,3	
US0001	15/12/1981	-9,4	-12,2				93	3,7		7,8	
US0001	16/12/1981	-10,6	-16,7				80	5,6		8	
US0001	17/12/1981	-12,2	-21,1				83	6,5		2,8	
US0001	18/12/1981	-13,9	-22,2				85	4,1		3,2	
US0001	19/12/1981	-11,1	-24,4				80	3,2		3,9	
US0001	20/12/1981	-0,6	-19,4				82	7,3		5,7	
US0001	21/12/1981	2,8	-1,1				78	4,8		6,1	
US0001	22/12/1981	1,1	-5				74	5,3		5,6	
US0001	23/12/1981	1,7	-10,6				67	5,7		3,6	
US0001	24/12/1981	1,7	-10,6				62	5,1		2,8	
US0001	25/12/1981	2,8	-10,6				64	3,9		5	
US0001	26/12/1981	2,2	-3,3				70	4,6		6,6	
US0001	27/12/1981	-1,7	-6,1				87	3,4		3,6	
US0001	28/12/1981	-2,8	-12,8				84	4,7		1,4	
US0001	29/12/1981	-5	-17,8				97	3,1		5,3	
US0001	30/12/1981	1,1	-15,6				77	5,6		2,3	
US0001	31/12/1981	2,2	-11,7				64	7,6		3,9	
US0001	01/01/1982	-10,6	-20				58	4,6		8,6	
US0001	02/01/1982	-0,6	-12,2				96	6,3		8,8	
US0001	03/01/1982	0	-17,8				65	5		5,4	
US0001	04/01/1982	-11,1	-16,7				95	6,9		9,1	
US0001	05/01/1982	-3,3	-17,2				98	5,4		6,6	
US0001	06/01/1982	-9,4	-17,8				70	6,5		5,6	
US0001	07/01/1982	-16,7	-26,7				78	4,7		7,3	
US0001	08/01/1982	-8,3	-21,1				79	4,4		7,6	
US0001	09/01/1982	-12,8	-25,6				56	8,5		5,2	
US0001	10/01/1982	-18,3	-31,7				48	10,2		8,8	
US0001	11/01/1982	-12,2	-23,3				54	7,5		10	
US0001	12/01/1982	-12,2	-16,1				66	3		6,2	
US0001	13/01/1982	-13,9	-23,3				90	3,6		8	
US0001	14/01/1982	-16,7	-28,9				83	2,7		7	
US0001	15/01/1982	-5,6	-20				99	6,7		5,5	
US0001	16/01/1982	-11,1	-27,2				42	8		1	
US0001	17/01/1982	-8,9	-26,1				86	6,1		7	
US0001	18/01/1982	-2,8	-12,8				68	3,2		3,6	
US0001	19/01/1982	-1,7	-12,2				76	3,6		1,5	
US0001	20/01/1982	-5,6	-13,9				77	4,9		7,2	
US0001	21/01/1982	-5	-8,9				69	5,1		9,3	
US0001	22/01/1982	-4,4	-8,3				99	7,8		10,1	
US0001	23/01/1982	1,1	-18,9				97	12,3		9	
US0001	24/01/1982	-17,2	-23,9				87	5,8		8,6	
US0001	25/01/1982	-13,9	-20,6				81	5,3		11,4	
US0001	26/01/1982	-9,4	-24,4				99	4,5		3,9	
US0001	27/01/1982	2,8	-11,1				80	7		8,7	
US0001	28/01/1982	2,8	-13,9				78	5,7		11,9	
US0001	29/01/1982	0	-11,1				95	4,6		8	
US0001	30/01/1982	0,6	-10				75	6		6,4	
US0001	31/01/1982	-7,8	-22,8				53	5,6		12,9	
US0001	01/02/1982	-7,2	-21,7				78	3,5		8,9	
US0001	02/02/1982	-5,6	-11,1				89	4,8		11,4	
US0001	03/02/1982	-9,4	-26,1				70	8		14,3	
US0001	04/02/1982	-17,8	-27,2				91	3,7		12,9	
US0001	05/02/1982	-17,2	-19,4				81	4,6		9,1	
US0001	06/02/1982	-13,9	-28,9				99	4,6		14,3	
US0001	07/02/1982	-3,9	-18,9				99	3,8		8,5	
US0001	08/02/1982	-6,7	-15				70	4,6		14	
US0001	09/02/1982	-11,1	-23,3				68	0,6		12,8	
US0001	10/02/1982	-10	-26,1				84	4,5		12,6	
US0001	11/02/1982	-6,7	-20				99	3,4		10,2	
US0001	12/02/1982	-5	-13,3				99	3,1		8,6	
US0001	13/02/1982	-5,6	-15,6				99	3,7		4,9	
US0001	14/02/1982	3,3	-10				77	4,8		2,6	
US0001	15/02/1982	5,6	-2,2				67	2,6		5,9	
US0001	16/02/1982	2,8	0				83	4		14,1	
US0001	17/02/1982	1,1	-1,1				89	3,5		14,2	
US0001	18/02/1982	1,7	-1,1				85	2,2		15,1	
US0001	19/02/1982	3,3	-2,8				97	3,7		14,9	
US0001	20/02/1982	7,2	0,6				72	4,8		2,3	
US0001	21/02/1982	6,1	-0,6				69	3		3,8	
US0001	22/02/1982	15,6	-0,6				70	4,5		8,6	
US0001	23/02/1982	14,4	-1,1				62	6,1		16,2	
US0001	24/02/1982	1,7	-3,9				56	5,6		16	
US0001	25/02/1982	-1,1	-6,7				64	3,2		8,3	
US0001	26/02/1982	1,1	-6,7				62	2,7		12,1	
US0001	27/02/1982	3,9	-5,6				52	2,8		4,5	
US0001	28/02/1982	7,2	-3,3				72	4,7		5,4	
US0001	01/03/1982	6,7	-2,2				64	3		14,5	
US0001	02/03/1982	6,1	-4,4				56	6,5		18,6	
US0001	03/03/1982	-3,9	-7,8				76	7,5		16	
US0001	04/03/1982	-3,3	-9,4				83	6		18,8	
US0001	05/03/1982	-3,9	-11,7				83	4,8		15,8	
US0001	06/03/1982	-1,7	-20				87	5,1		10,6	
US0001	07/03/1982	-3,9	-18,9				70	3,8		18,7	
US0001	08/03/1982	-1,7	-12,2				98	7,1		11,3	
US0001	09/03/1982	-5,6	-19,4				79	4,1		2,1	
US0001	10/03/1982	6,7	-11,7				99	4,5		17,8	
US0001	11/03/1982	6,1	-1,1				60	4,6		7,8	
US0001	12/03/1982	10	-1,1				99	7,6		2,2	
US0001	13/03/1982	11,1	1,1				36	6,7		4,2	
US0001	14/03/1982	11,1	-0,6				45	4,4		3,6	
US0001	15/03/1982	6,1	0,6				94	6,3		4,8	
US0001	16/03/1982	6,1	1,7				99	4,3		2,3	
US0001	17/03/1982	5,6	-0,6				99	3,7		14	
US0001	18/03/1982	5,6	1,1				99	4,4		8,6	
US0001	19/03/1982	5	1,1				99	8,2		20,8	
US0001	20/03/1982	8,3	2,2				54	5,7		14,2	
US0001	21/03/1982	5	-2,8				62	8		15,6	
US0001	22/03/1982	8,3	-3,3				49	4,1		12,6	
US0001	23/03/1982	14,4	2,2				42	7,9		16	
US0001	24/03/1982	12,2	-0,6				55	4,1		22,3	
US0001	25/03/1982	7,8	-2,2				52	6,9		21	
US0001	26/03/1982	3,3	-5				57	4,4		15,1	
US0001	27/03/1982	3,9	-6,7				46	3,8		20	
US0001	28/03/1982	10,6	-3,9				42	6,3		23,2	
US0001	29/03/1982	13,9	0,6				49	7,3		20,9	
US0001	30/03/1982	16,1	11,7				50	11,8		5,6	
US0001	31/03/1982	17,8	3,3				28	7,5		19,1	
US0001	01/04/1982	21,7	1,1				32	5,1		20,9	
US0001	02/04/1982	25	11,1				66	9,8		10,3	
US0001	03/04/1982	16,7	-9,4				81	14,6		25,8	
US0001	04/04/1982	2,2	-8,3				57	5,8		8,9	
US0001	05/04/1982	1,1	-5,6				57	8,4		7,1	
US0001	06/04/1982	-1,1	-13,3				80	3,4		21,4	
US0001	07/04/1982	-1,7	-7,8				82	5,7		23,9	
US0001	08/04/1982	-1,7	-5,6				96	3,8		23,7	
US0001	09/04/1982	1,1	-8,3				94	4,3		9,1	
US0001	10/04/1982	5,6	-1,7				47	6,3		22,1	
US0001	11/04/1982	10,6	-5				55	4,7		14,1	
US0001	12/04/1982	20	4,4				64	7,1		4,7	
US0001	13/04/1982	18,9	4,4				37	4,6		9,6	
US0001	14/04/1982	20	3,3				50	6		22,4	
US0001	15/04/1982	18,9	8,3				77	6,3		24,6	
US0001	16/04/1982	18,9	10				77	5,7		7,1	
US0001	17/04/1982	14,4	2,8				50	7,8		22	
US0001	18/04/1982	18,3	4,4				38	6,6		21,2	
US0001	19/04/1982	18,3	7,8				66	4,8		26,1	
US0001	20/04/1982	8,9	-0,6				37	6,7		26,7	
US0001	21/04/1982	12,8	-1,7				41	4,1		24,5	
US0001	22/04/1982	14,4	0				50	2,7		17,6	
US0001	23/04/1982	20	3,3				36	5,7		26,1	
US0001	24/04/1982	21,7	5,6				43	6,5		18,6	
US0001	25/04/1982	20,6	9,4				44	3,7		5,6	
US0001	26/04/1982	18,9	6,7				35	6,6		21,2	
US0001	27/04/1982	17,2	1,7				30	4,4		12,8	
US0001	28/04/1982	14,4	5				42	4,9		25,8	
US0001	29/04/1982	17,8	5,6				50	5		22,9	
US0001	30/04/1982	18,9	5,6				63	1,6		24,2	
US0001	01/05/1982	21,7	4,4				49	2,4		27	
US0001	02/05/1982	23,3	6,1				46	2,4		4,5	
US0001	03/05/1982	27,2	8,3				46	5,1		11,1	
US0001	04/05/1982	30,6	16,7				48	7,2		24,4	
US0001	05/05/1982	30	10				50	6,2		25,8	
US0001	06/05/1982	11,7	5				63	5,6		13,6	
US0001	07/05/1982	21,1	6,7				43	3,3		25,4	
US0001	08/05/1982	23,3	7,8				51	4,6		16,2	
US0001	09/05/1982	26,7	11,1				42	6,3		7,7	
US0001	10/05/1982	27,8	17,2				42	7,3		8,4	
US0001	11/05/1982	26,7	15				56	3,5		7,5	
US0001	12/05/1982	25	15,6				70	3,9		12,2	
US0001	13/05/1982	21,1	16,1				82	5,6		13,6	
US0001	14/05/1982	18,9	15,6				92	5		16,5	
US0001	15/05/1982	21,1	11,7				73	3,8		23,4	
US0001	16/05/1982	22,8	12,8				70	4,2		21,3	
US0001	17/05/1982	23,3	15				69	4,7		11	
US0001	18/05/1982	24,4	11,7				56	3,7		3,9	
US0001	19/05/1982	26,1	14,4				57	3,7		3,7	
US0001	20/05/1982	26,7	15,6				58	4,2		7	
US0001	21/05/1982	21,1	6,7				82	6,5		13,6	
US0001	22/05/1982	13,3	10				99	5,5		5,2	
US0001	23/05/1982	15	10				99	1,9		8,2	
US0001	24/05/1982	18,9	12,8				77	3		13,3	
US0001	25/05/1982	18,9	12,2				87	5,3		14,8	
US0001	26/05/1982	21,1	13,3				83	4,1		16,9	
US0001	27/05/1982	21,7	12,8				63	2,3		13,9	
US0001	28/05/1982	22,2	12,8				70	3		20,8	
US0001	29/05/1982	22,8	16,1				72	3,5		30,6	
US0001	30/05/1982	23,3	12,8				76	3,1		11,6	
US0001	31/05/1982	21,7	12,2				89	6,9		15,2	
US0001	01/06/1982	22,2	5,6				44	3,4		29,4	
US0001	02/06/1982	21,7	10				50	4,1		26,5	
US0001	03/06/1982	18,3	9,4				61	4,2		5,7	
US0001	04/06/1982	21,1	6,7				52	3,4		28,7	
US0001	05/06/1982	22,8	9,4				57	4,1		7,8	
US0001	06/06/1982	22,8	15,6				91	6,3		21,1	
US0001	07/06/1982	26,1	14,4				45	3,4		26,7	
US0001	08/06/1982	26,1	11,1				50	4,4		13,8	
US0001	09/06/1982	20	15				71	5,8		23,4	
US0001	10/06/1982	25,6	7,8				43	4,1		26,5	
US0001	11/06/1982	26,1	11,1				50	3,2		9,9	
US0001	12/06/1982	25	11,1				53	2,6		11,8	
US0001	13/06/1982	26,1	10				39	2,6		30,5	
US0001	14/06/1982	25,6	17,2				65	5,6		10,9	
US0001	15/06/1982	21,1	16,7				74	3,8		13,3	
US0001	16/06/1982	23,3	9,4				51	2,1		28	
US0001	17/06/1982	24,4	12,8				59	3,5		33,7	
US0001	18/06/1982	23,3	12,8				59	4,2		18,8	
US0001	19/06/1982	22,2	10				50	4,2		31,3	
US0001	20/06/1982	25,6	12,8				39	6		29,7	
US0001	21/06/1982	25	10				49	2,6		23,1	
US0001	22/06/1982	25	9,4				44	2,8		10,4	
US0001	23/06/1982	27,2	10,6				47	4,6		14	
US0001	24/06/1982	30,6	13,9				55	4,4		16,3	
US0001	25/06/1982	27,8	16,7				65	3,4		17,7	
US0001	26/06/1982	25	14,4				73	3,7		23,7	
US0001	27/06/1982	28,3	16,7				61	3,7		13	
US0001	28/06/1982	29,4	16,7				61	0,6		11,3	
US0001	29/06/1982	29,4	18,9				63	4,3		12,2	
US0001	30/06/1982	23,9	14,4				51	4,3		26,6	
US0001	01/07/1982	21,1	14,4				79	4,6		27,7	
US0001	02/07/1982	25,6	15,6				89	4,1		27	
US0001	03/07/1982	32,8	18,3				58	3,2		10,8	
US0001	04/07/1982	32,8	19,4				61	3,3		28,6	
US0001	05/07/1982	32,2	21,1				62	6,1		22,4	
US0001	06/07/1982	32,2	18,3				62	5		20,1	
US0001	07/07/1982	27,8	15				54	3,4		7,8	
US0001	08/07/1982	27,8	15,6				61	3,4		25,8	
US0001	09/07/1982	28,3	18,3				66	5,1		27,2	
US0001	10/07/1982	28,3	16,1				69	3,4		22,1	
US0001	11/07/1982	26,1	15,6				57	4,6		25	
US0001	12/07/1982	29,4	16,1				59	3,5		15	
US0001	13/07/1982	29,4	16,1				56	1,5		25,1	
US0001	14/07/1982	28,9	17,2				67	4,2		20,4	
US0001	15/07/1982	30	18,3				69	5,2		10,1	
US0001	16/07/1982	31,1	18,3				68	6,8		19,1	
US0001	17/07/1982	31,7	23,9				66	5		25,8	
US0001	18/07/1982	30	18,9				58	4,2		24,6	
US0001	19/07/1982	29,4	20,6				70	3		25	
US0001	20/07/1982	31,1	20				68	3,5		23,5	
US0001	21/07/1982	30	18,9				69	4,2		26,5	
US0001	22/07/1982	29,4	17,8				60	3,7		25,8	
US0001	23/07/1982	29,4	17,2				63	2,4		19,7	
US0001	24/07/1982	28,3	15,6				67	3,7		14,5	
US0001	25/07/1982	31,1	18,3				64	3,2		25,4	
US0001	26/07/1982	30	18,3				66	1,7		24,5	
